	SKW122	SKW133	SKW17	SKW120	SKW152	SKW150	SKW159	SKW184	SKW165	SKW180	SKW112	SKW105	SKW181	SKW110	SKW114	SKW149	SKW153	SKW179	SKW154	SKW128	SKW109	SKW177	SKW124	SKW144	SKW148	SKW167	SKW185	SKW178	SKW168	SKW106	SKW139	SKW138	SKW119	SKW162	SKW137	SKW104	SKW101	SKW131	SKW129	SKW147	SKW111	SKW99	SKW117	SKW182	SKW125	SKW135	SKW116	SKW141	SKW155	SKW142	SKW134	SKW102	SKW160	SKW170	SKW118	SKW173	SKW164	SKW98	SKW123	SKW130	SKW100	SKW108	SKW163	SKW176	SKW136	SKW121	SKW143	SKW186	SKW183	SKW172	SKW175	SKW174	SKW171	SKW113	SKW169	SKW126	SKW115	SKW166	SKW145	SKW140	SKW107	SKW151	SKW161	SKW146	SKW158	SKW97	SKW103	SKW156	SKW132	SKW157	SKW127
SKW163	0.405310971349	0.526205450734	0.99930118798	0.505241090147	0.372466806429	0.521313766597	0.882599580713	0.844863731656	0.51642208246	0.737945492662	0.495457721873	0.450733752621	0.814814814815	0.473095737247	0.292802236198	0.503144654088	0.474493361286	0.842068483578	0.415793151642	0.408106219427	0.466107617051	0.533892382949	0.424178895877	0.496156533892	0.350104821803	0.300489168414	0.684835779175	0.715583508036	0.227113906359	0.463312368973	0.496156533892	0.437456324249	0.460517120894	0.327742837177	0.586303284416	0.456324248777	0.49965059399	0.559049615653	0.221523410203	0.561146051712	0.198462613557	0.866526904263	0.600279524808	0.781970649895	0.647099930119	0.229909154437	0.363382250175	0.428371767994	0.369671558351	0.48427672956	0.350104821803	0.544374563242	0.456324248777	0.913347309574	0.905660377358	0.863731656184	0.429070580014	0.512229210342	0.48357791754	0.995807127883	0.881900768693	0.424178895877	0.0	0.75751222921	0.368972746331	0.479385045423	0.344514325646	0.782669461915	0.749825296995	0.64570230608	0.720475192173	0.821104122991	0.883997204752	0.349406009783	0.923130677848	0.64500349406	0.427672955975	0.540181691125	0.635220125786	0.282320055905	0.648497554158	0.512229210342	0.772886093641	0.70929419986	0.401118099231	0.510831586303	0.282320055905	0.634521313767	0.512928022362	0.280922431866	0.494758909853
SKW176	0.623340321454	0.801537386443	1.0	0.808525506639	0.776380153739	0.530398322851	0.981132075472	0.330538085255	0.684835779175	0.0901467505241	0.70999301188	0.508735150245	0.0754716981132	0.730258560447	0.722571628232	0.798742138365	0.796645702306	0.131376659679	0.650593990217	0.723969252271	0.798043326345	0.252271139064	0.601677148847	0.835080363382	0.735150244584	0.753319357093	0.321453529001	0.0573025856045	0.794549266247	0.744234800839	0.788259958071	0.433962264151	0.689727463312	0.777078965758	0.296296296296	0.700209643606	0.490566037736	0.373165618449	0.743535988819	0.430468204053	0.650593990217	0.148846960168	0.572327044025	0.037037037037	0.317260656883	0.769392033543	0.722571628232	0.747030048917	0.745632424878	0.829489867226	0.745632424878	0.702306079665	0.491264849755	0.215932914046	0.786163522013	0.155835080363	0.749126484976	0.788958770091	0.450034940601	0.33892382949	0.167016072676	0.779175401817	0.75751222921	0.0	0.793151642208	0.726764500349	0.744933612858	0.0712788259958	0.0265548567435	0.333333333333	0.287910552061	0.130677847659	0.183088749126	0.648497554158	0.24178895877	0.249475890985	0.717679944095	0.368972746331	0.930817610063	0.785464709993	0.915443745632	0.776380153739	0.261355695318	0.215234102027	0.475192173305	0.761006289308	0.719776380154	0.972047519217	0.707197763802	0.798742138365	0.781271837876
SKW136	0.412299091544	0.682739343117	0.99930118798	0.51572327044	0.547169811321	0.617749825297	0.904961565339	0.878406708595	0.576519916143	0.767295597484	0.662473794549	0.550663871419	0.849056603774	0.615653389238	0.562543675751	0.64500349406	0.625436757512	0.873515024458	0.590496156534	0.40251572327	0.622641509434	0.619147449336	0.598881900769	0.229210342418	0.429769392034	0.453529000699	0.712089447939	0.746331236897	0.325646401118	0.651991614256	0.653389238295	0.610761705101	0.617749825297	0.525506638714	0.625436757512	0.644304682041	0.658280922432	0.587700908456	0.487071977638	0.617051013277	0.417889587701	0.900768693222	0.624039133473	0.819007686932	0.714884696017	0.450733752621	0.574423480084	0.488469601677	0.664570230608	0.414395527603	0.545073375262	0.265548567435	0.578616352201	0.944095038435	0.921733053809	0.896575821104	0.634521313767	0.659678546471	0.568134171908	0.997204751922	0.912648497554	0.296296296296	0.368972746331	0.793151642208	0.0	0.180992313068	0.334730957372	0.816212438854	0.788259958071	0.672257162823	0.75821104123	0.849755415793	0.915443745632	0.361285814116	0.955276030748	0.69392033543	0.394828791055	0.568832983927	0.350803633823	0.336128581412	0.396226415094	0.662473794549	0.787561146052	0.729559748428	0.556254367575	0.66107617051	0.27393431167	0.522012578616	0.658280922432	0.331935709294	0.642907058001
SKW121	0.364779874214	0.835080363382	0.99930118798	0.546470999301	0.69392033543	0.701607267645	0.893081761006	0.79035639413	0.656184486373	0.701607267645	0.734451432565	0.605171208945	0.749126484976	0.701607267645	0.658280922432	0.814814814815	0.79035639413	0.777078965758	0.665269042628	0.395527603075	0.776380153739	0.67714884696	0.665269042628	0.198462613557	0.526205450734	0.570929419986	0.714884696017	0.714185883997	0.459818308875	0.776380153739	0.8071278826	0.619147449336	0.687631027254	0.652690426275	0.593990216632	0.723969252271	0.737945492662	0.493361285814	0.623340321454	0.673654786862	0.466806429071	0.803633822502	0.640810621943	0.727463312369	0.603074772886	0.566736547869	0.672955974843	0.635918937806	0.77428371768	0.369671558351	0.665967854647	0.16142557652	0.658979734451	0.850454227813	0.834381551363	0.801537386443	0.75821104123	0.821104122991	0.642907058001	0.925227113906	0.819007686932	0.348008385744	0.479385045423	0.726764500349	0.180992313068	0.0	0.38644304682	0.719776380154	0.724668064291	0.728162124389	0.672257162823	0.753319357093	0.821104122991	0.399021663173	0.861635220126	0.654786862334	0.353598881901	0.476589797345	0.301886792453	0.45213137666	0.368972746331	0.793151642208	0.694619147449	0.624039133473	0.600279524808	0.786862334032	0.382948986723	0.517120894479	0.754018169113	0.479385045423	0.797344514326
SKW143	0.365478686233	0.707896575821	0.99930118798	0.433263452131	0.540181691125	0.575821104123	0.865828092243	0.825995807128	0.556953179595	0.708595387841	0.62962962963	0.521313766597	0.783368273934	0.622641509434	0.531097134871	0.686233403215	0.66177498253	0.82180293501	0.577917540182	0.303284416492	0.658979734451	0.62823200559	0.59678546471	0.382250174703	0.430468204053	0.46750524109	0.662473794549	0.705800139762	0.211041229909	0.644304682041	0.690426275332	0.59678546471	0.618448637317	0.471698113208	0.572327044025	0.610761705101	0.652690426275	0.517819706499	0.488469601677	0.591893780573	0.390635918938	0.848357791754	0.56464011181	0.767295597484	0.678546470999	0.426275331936	0.533193570929	0.51642208246	0.656184486373	0.37106918239	0.559049615653	0.45213137666	0.570929419986	0.890985324948	0.851851851852	0.842767295597	0.606568832984	0.703004891684	0.58141160028	0.963661774983	0.859538784067	0.377358490566	0.344514325646	0.744933612858	0.334730957372	0.38644304682	0.0	0.763102725367	0.733752620545	0.654786862334	0.716282320056	0.802935010482	0.860936408106	0.259958071279	0.900069881202	0.625436757512	0.323549965059	0.501048218029	0.546470999301	0.249475890985	0.58071278826	0.680642907058	0.721872816212	0.652690426275	0.476589797345	0.687631027254	0.245981830887	0.510132774284	0.672257162823	0.299790356394	0.679245283019
SKW186	0.640810621943	0.834381551363	0.99930118798	0.819706498952	0.797344514326	0.552760307477	0.9678546471	0.32215234102	0.70929419986	0.133473095737	0.730957372467	0.536687631027	0.0566037735849	0.755415793152	0.732354996506	0.819007686932	0.818308874913	0.0740740740741	0.659678546471	0.732354996506	0.821104122991	0.279524807827	0.631726065688	0.818308874913	0.746331236897	0.779175401817	0.351502445842	0.0985324947589	0.815513626834	0.751222921034	0.813417190776	0.454926624738	0.714185883997	0.795248078267	0.311670160727	0.70929419986	0.512928022362	0.350803633823	0.752620545073	0.440251572327	0.672257162823	0.102026554857	0.582110412299	0.0384346610762	0.303284416492	0.792452830189	0.728860936408	0.758909853249	0.756114605171	0.813417190776	0.779175401817	0.692522711391	0.51572327044	0.162124388539	0.772886093641	0.105520614955	0.756813417191	0.825995807128	0.469601677149	0.297693920335	0.117400419287	0.802935010482	0.782669461915	0.0712788259958	0.816212438854	0.719776380154	0.763102725367	0.0	0.0607966457023	0.380153738644	0.292103424179	0.0810621942697	0.12928022362	0.670160726765	0.187980433263	0.27393431167	0.72536687631	0.345213137666	0.914046121593	0.805031446541	0.890286512928	0.808525506639	0.207547169811	0.197763801537	0.496156533892	0.803633822502	0.734451432565	0.955974842767	0.737246680643	0.818308874913	0.805031446541
SKW183	0.617051013277	0.797344514326	0.99930118798	0.803633822502	0.767994409504	0.522711390636	0.976240391335	0.328441649196	0.678546470999	0.083857442348	0.696715583508	0.501747030049	0.0824598183089	0.72606568833	0.708595387841	0.788958770091	0.78965758211	0.116002795248	0.639412997904	0.710691823899	0.79105520615	0.250174703005	0.598881900769	0.824598183089	0.72606568833	0.749825296995	0.317260656883	0.062893081761	0.787561146052	0.728860936408	0.781271837876	0.426974143955	0.681341719078	0.767295597484	0.289308176101	0.686233403215	0.481481481481	0.366876310273	0.731656184486	0.417889587701	0.643605870021	0.147449336129	0.561844863732	0.0440251572327	0.313766596785	0.760307477289	0.707896575821	0.739343116702	0.733053808526	0.82180293501	0.744234800839	0.698113207547	0.484975541579	0.20964360587	0.778476589797	0.148846960168	0.735150244584	0.788958770091	0.436757512229	0.334032145353	0.162823200559	0.771488469602	0.749825296995	0.0265548567435	0.788259958071	0.724668064291	0.733752620545	0.0607966457023	0.0	0.335429769392	0.287910552061	0.1285814116	0.176100628931	0.638714185884	0.235499650594	0.248078266946	0.705101327743	0.359888190077	0.921034241789	0.77428371768	0.904961565339	0.772187281621	0.251572327044	0.204053109713	0.462613556953	0.764500349406	0.705800139762	0.965059399022	0.699510831586	0.788958770091	0.77358490566
SKW172	0.576519916143	0.682739343117	0.99930118798	0.809224318658	0.653389238295	0.413696715584	0.981830887491	0.494758909853	0.570929419986	0.319357092942	0.590496156534	0.385045422781	0.393431167016	0.607966457023	0.489867225716	0.679944095038	0.676450034941	0.421383647799	0.445842068484	0.684136967156	0.681341719078	0.27393431167	0.480083857442	0.832983927324	0.445842068484	0.633123689727	0.326345213138	0.339622641509	0.671558350804	0.583508036338	0.670859538784	0.276030747729	0.572327044025	0.658280922432	0.21034241789	0.480083857442	0.37176799441	0.395527603075	0.522012578616	0.241090146751	0.53179594689	0.389937106918	0.414395527603	0.35499650594	0.429070580014	0.653389238295	0.487071977638	0.472396925227	0.567435359888	0.830188679245	0.62893081761	0.702306079665	0.368273934312	0.510831586303	0.784765897973	0.378756114605	0.61285814116	0.674353598882	0.276030747729	0.654786862334	0.462613556953	0.751921733054	0.64570230608	0.333333333333	0.672257162823	0.728162124389	0.654786862334	0.380153738644	0.335429769392	0.0	0.396226415094	0.414395527603	0.433962264151	0.534591194969	0.542976939203	0.230607966457	0.56464011181	0.409503843466	0.928721174004	0.665967854647	0.732354996506	0.653389238295	0.577218728162	0.528301886792	0.360587002096	0.647099930119	0.545073375262	0.970649895178	0.588399720475	0.679944095038	0.663871418588
SKW175	0.601677148847	0.831586303284	0.99930118798	0.723969252271	0.748427672956	0.484975541579	0.700209643606	0.315863032844	0.637316561845	0.275331935709	0.719077568134	0.490566037736	0.316561844864	0.721872816212	0.704402515723	0.814814814815	0.798742138365	0.345911949686	0.62823200559	0.703004891684	0.77358490566	0.284416491964	0.603773584906	0.771488469602	0.714185883997	0.722571628232	0.307477288609	0.271837875611	0.769392033543	0.748427672956	0.791754018169	0.423480083857	0.689028651293	0.747728860936	0.292103424179	0.696715583508	0.498252969951	0.324248777079	0.723969252271	0.411600279525	0.625436757512	0.37037037037	0.54856743536	0.287910552061	0.21034241789	0.74213836478	0.696016771488	0.726764500349	0.766596785465	0.772187281621	0.712788259958	0.642907058001	0.468902865129	0.430468204053	0.726764500349	0.369671558351	0.736547868623	0.816911250874	0.389238294899	0.549266247379	0.391334730957	0.59678546471	0.720475192173	0.287910552061	0.75821104123	0.672257162823	0.716282320056	0.292103424179	0.287910552061	0.396226415094	0.0	0.347309573725	0.397624039133	0.617051013277	0.454227812718	0.235499650594	0.696715583508	0.313766596785	0.867924528302	0.755415793152	0.860936408106	0.802236198463	0.412299091544	0.361984626136	0.448637316562	0.795946890287	0.70929419986	0.912648497554	0.733053808526	0.770090845563	0.795946890287
SKW174	0.686233403215	0.861635220126	0.99930118798	0.856044723969	0.832285115304	0.588399720475	0.977638015374	0.342417889588	0.746331236897	0.201257861635	0.768693221523	0.576519916143	0.0971348707198	0.786163522013	0.754018169113	0.856743535989	0.853948287911	0.0607966457023	0.678546470999	0.75751222921	0.857442348008	0.321453529001	0.692522711391	0.842068483578	0.768693221523	0.810621942697	0.410202655486	0.171907756813	0.850454227813	0.772886093641	0.848357791754	0.486373165618	0.751222921034	0.835080363382	0.353598881901	0.729559748428	0.549266247379	0.365478686233	0.772886093641	0.459119496855	0.706498951782	0.0754716981132	0.599580712788	0.102026554857	0.334032145353	0.830887491265	0.751222921034	0.77358490566	0.776380153739	0.840670859539	0.819007686932	0.700908455625	0.549266247379	0.111809923131	0.784067085954	0.0859538784067	0.79105520615	0.850454227813	0.487071977638	0.247379454927	0.0782669461915	0.840670859539	0.821104122991	0.130677847659	0.849755415793	0.753319357093	0.802935010482	0.0810621942697	0.1285814116	0.414395527603	0.347309573725	0.0	0.0705800139762	0.707896575821	0.134171907757	0.318658280922	0.746331236897	0.364081062194	0.927323549965	0.843466107617	0.882599580713	0.832983927324	0.178895877009	0.211041229909	0.538085255066	0.824598183089	0.760307477289	0.968553459119	0.767295597484	0.856743535989	0.841369671558
SKW171	0.747030048917	0.916841369672	0.99930118798	0.916142557652	0.895178197065	0.648497554158	0.98322851153	0.350104821803	0.808525506639	0.256464011181	0.825995807128	0.638015373864	0.146051712089	0.849755415793	0.780573025856	0.914744933613	0.916841369672	0.078965758211	0.705101327743	0.818308874913	0.916841369672	0.382948986723	0.747030048917	0.900069881202	0.798742138365	0.874912648498	0.461914744934	0.221523410203	0.914744933613	0.819706498952	0.907058001398	0.529000698812	0.816911250874	0.893081761006	0.374563242488	0.753319357093	0.607267645003	0.410901467505	0.800838574423	0.48357791754	0.77358490566	0.0496156533892	0.62962962963	0.151642208246	0.400419287212	0.890985324948	0.777777777778	0.802935010482	0.804332634521	0.901467505241	0.878406708595	0.727463312369	0.609364081062	0.0796645702306	0.786862334032	0.0607966457023	0.848357791754	0.907756813417	0.535988819008	0.221523410203	0.0482180293501	0.90286512928	0.883997204752	0.183088749126	0.915443745632	0.821104122991	0.860936408106	0.12928022362	0.176100628931	0.433962264151	0.397624039133	0.0705800139762	0.0	0.767295597484	0.110412299092	0.33822501747	0.7749825297	0.423480083857	0.930817610063	0.902166317261	0.851851851852	0.895178197065	0.183088749126	0.232704402516	0.599580712788	0.891684136967	0.803633822502	0.972047519217	0.826694619147	0.915443745632	0.9035639413
SKW113	0.314465408805	0.686233403215	0.99930118798	0.479385045423	0.56464011181	0.508735150245	0.899371069182	0.740041928721	0.489168413697	0.624039133473	0.568134171908	0.426275331936	0.700908455625	0.576519916143	0.511530398323	0.668064290706	0.652690426275	0.728162124389	0.486373165618	0.41928721174	0.62893081761	0.503843466108	0.496855345912	0.503843466108	0.400419287212	0.444444444444	0.576519916143	0.605171208945	0.300489168414	0.606568832984	0.658280922432	0.482180293501	0.545073375262	0.479385045423	0.480083857442	0.561146051712	0.540181691125	0.424877707897	0.474493361286	0.473095737247	0.336128581412	0.754018169113	0.469601677149	0.671558350804	0.590496156534	0.431167016073	0.517819706499	0.488469601677	0.635220125786	0.518518518519	0.528301886792	0.437456324249	0.473794549266	0.797344514326	0.7749825297	0.749825296995	0.59678546471	0.672955974843	0.456324248777	0.878406708595	0.765897973445	0.426275331936	0.349406009783	0.648497554158	0.361285814116	0.399021663173	0.259958071279	0.670160726765	0.638714185884	0.534591194969	0.617051013277	0.707896575821	0.767295597484	0.0	0.807826694619	0.540181691125	0.409503843466	0.410202655486	0.603773584906	0.153738644305	0.617749825297	0.656184486373	0.641509433962	0.56394129979	0.433962264151	0.657582110412	0.327044025157	0.657582110412	0.591893780573	0.37176799441	0.654088050314
SKW169	0.798742138365	0.958071278826	1.0	0.955276030748	0.934311670161	0.687631027254	0.981830887491	0.408106219427	0.846960167715	0.314465408805	0.865828092243	0.682040531097	0.205450733753	0.891684136967	0.870020964361	0.954577218728	0.955974842767	0.146051712089	0.792452830189	0.87071977638	0.958071278826	0.43535988819	0.805031446541	0.939203354298	0.888190076869	0.91893780573	0.520614954577	0.279524807827	0.953179594689	0.88679245283	0.948287910552	0.61355695318	0.860237596087	0.932215234102	0.473794549266	0.842068483578	0.647798742138	0.48357791754	0.888190076869	0.573025856045	0.812718378756	0.158630328442	0.723270440252	0.211041229909	0.441649196366	0.929419986024	0.865129280224	0.891684136967	0.891684136967	0.940600978337	0.923130677848	0.766596785465	0.650593990217	0.0328441649196	0.787561146052	0.168413696716	0.889587700908	0.948287910552	0.61285814116	0.187980433263	0.0894479385045	0.941299790356	0.923130677848	0.24178895877	0.955276030748	0.861635220126	0.900069881202	0.187980433263	0.235499650594	0.542976939203	0.454227812718	0.134171907757	0.110412299092	0.807826694619	0.0	0.439552760307	0.862334032145	0.477987421384	0.929419986024	0.941299790356	0.900069881202	0.93501048218	0.20964360587	0.273235499651	0.638714185884	0.932215234102	0.881900768693	0.970649895178	0.867225716282	0.954577218728	0.941998602376
SKW126	0.524109014675	0.775681341719	0.99930118798	0.719776380154	0.663871418588	0.437456324249	0.896575821104	0.382948986723	0.572327044025	0.233403214535	0.66107617051	0.429769392034	0.301187980433	0.66107617051	0.547169811321	0.748427672956	0.721174004193	0.326345213138	0.475192173305	0.593990216632	0.717679944095	0.24178895877	0.526205450734	0.72536687631	0.536687631027	0.665269042628	0.292802236198	0.224318658281	0.678546470999	0.631726065688	0.744933612858	0.320055904962	0.621942697414	0.666666666667	0.116701607268	0.530398322851	0.440251572327	0.262054507338	0.556953179595	0.269042627533	0.534591194969	0.296995108316	0.393431167016	0.268343815514	0.247379454927	0.66177498253	0.507337526205	0.562543675751	0.647099930119	0.737246680643	0.651292802236	0.616352201258	0.412299091544	0.411600279525	0.717679944095	0.284416491964	0.641509433962	0.758909853249	0.328441649196	0.553459119497	0.365478686233	0.663172606569	0.64500349406	0.249475890985	0.69392033543	0.654786862334	0.625436757512	0.27393431167	0.248078266946	0.230607966457	0.235499650594	0.318658280922	0.33822501747	0.540181691125	0.439552760307	0.0	0.533892382949	0.260656883298	0.83857442348	0.682739343117	0.739343116702	0.744234800839	0.40391334731	0.351502445842	0.360587002096	0.74143955276	0.566037735849	0.877707896576	0.675052410901	0.684835779175	0.734451432565
SKW115	0.377358490566	0.798043326345	0.99930118798	0.528301886792	0.660377358491	0.705800139762	0.888190076869	0.823899371069	0.666666666667	0.69322152341	0.734451432565	0.605171208945	0.761705101328	0.721174004193	0.373165618449	0.777078965758	0.749825296995	0.772187281621	0.559748427673	0.259958071279	0.744933612858	0.703004891684	0.675052410901	0.408805031447	0.331935709294	0.561844863732	0.724668064291	0.714884696017	0.424178895877	0.659678546471	0.776380153739	0.607966457023	0.708595387841	0.607966457023	0.459818308875	0.573025856045	0.744933612858	0.438155136268	0.373165618449	0.583508036338	0.447938504542	0.745632424878	0.549965059399	0.731656184486	0.635918937806	0.51572327044	0.485674353599	0.424178895877	0.621243885395	0.400419287212	0.631726065688	0.424178895877	0.675751222921	0.846261355695	0.87071977638	0.727463312369	0.635918937806	0.788958770091	0.606568832984	0.969252271139	0.814116002795	0.382948986723	0.427672955975	0.717679944095	0.394828791055	0.353598881901	0.323549965059	0.72536687631	0.705101327743	0.56464011181	0.696715583508	0.746331236897	0.7749825297	0.409503843466	0.862334032145	0.533892382949	0.0	0.448637316562	0.520614954577	0.412997903564	0.374563242488	0.766596785465	0.74143955276	0.673654786862	0.600279524808	0.770789657582	0.287211740042	0.550663871419	0.763102725367	0.423480083857	0.763102725367
SKW166	0.417190775681	0.837875611461	0.99930118798	0.585604472397	0.70999301188	0.51642208246	0.907756813417	0.437456324249	0.640810621943	0.350803633823	0.718378756115	0.45213137666	0.379454926625	0.724668064291	0.599580712788	0.818308874913	0.801537386443	0.38784067086	0.589797344514	0.456324248777	0.786163522013	0.35499650594	0.626135569532	0.535290006988	0.520614954577	0.594689028651	0.385045422781	0.364081062194	0.568134171908	0.664570230608	0.812019566737	0.431167016073	0.698113207547	0.66107617051	0.215234102027	0.658280922432	0.509433962264	0.046820405311	0.562543675751	0.37037037037	0.457721872816	0.410202655486	0.471698113208	0.358490566038	0.265548567435	0.58141160028	0.619147449336	0.582809224319	0.723270440252	0.568832983927	0.683438155136	0.436757512229	0.432564640112	0.459119496855	0.700209643606	0.406009783368	0.698113207547	0.827393431167	0.410202655486	0.585604472397	0.426974143955	0.545073375262	0.540181691125	0.368972746331	0.568832983927	0.476589797345	0.501048218029	0.345213137666	0.359888190077	0.409503843466	0.313766596785	0.364081062194	0.423480083857	0.410202655486	0.477987421384	0.260656883298	0.448637316562	0.0	0.642208245982	0.552061495458	0.576519916143	0.8071278826	0.373864430468	0.296296296296	0.410901467505	0.807826694619	0.48427672956	0.707197763802	0.74213836478	0.572327044025	0.80573025856
SKW145	0.611460517121	0.965059399022	0.99930118798	0.698113207547	0.831586303284	0.888190076869	0.893780573026	0.917540181691	0.852550663871	0.912648497554	0.918238993711	0.818308874913	0.921034241789	0.906359189378	0.811320754717	0.945492662474	0.921733053809	0.914744933613	0.858839972048	0.539482879106	0.911949685535	0.902166317261	0.870020964361	0.264849755416	0.698113207547	0.745632424878	0.915443745632	0.907756813417	0.61355695318	0.883298392732	0.941998602376	0.87071977638	0.900768693222	0.781271837876	0.798043326345	0.890985324948	0.924528301887	0.655485674354	0.760307477289	0.865828092243	0.687631027254	0.931516422082	0.814814814815	0.927323549965	0.825296995108	0.701607267645	0.807826694619	0.777078965758	0.926624737945	0.512229210342	0.816911250874	0.276030747729	0.856743535989	0.931516422082	0.882599580713	0.928721174004	0.879105520615	0.955974842767	0.861635220126	0.98392732355	0.931516422082	0.477987421384	0.635220125786	0.930817610063	0.350803633823	0.301886792453	0.546470999301	0.914046121593	0.921034241789	0.928721174004	0.867924528302	0.927323549965	0.930817610063	0.603773584906	0.929419986024	0.83857442348	0.520614954577	0.642208245982	0.0	0.600279524808	0.345911949686	0.938504542278	0.803633822502	0.764500349406	0.809224318658	0.950384346611	0.56394129979	0.514325646401	0.945492662474	0.603074772886	0.930817610063
SKW140	0.420684835779	0.607966457023	0.99930118798	0.466806429071	0.488469601677	0.557651991614	0.911250873515	0.878406708595	0.557651991614	0.761006289308	0.571628232006	0.476589797345	0.837176799441	0.562543675751	0.465408805031	0.589098532495	0.566736547869	0.863032844165	0.519217330538	0.414395527603	0.554856743536	0.571628232006	0.547169811321	0.482180293501	0.384346610762	0.401816911251	0.716282320056	0.744933612858	0.183088749126	0.554157931516	0.593990216632	0.534591194969	0.554856743536	0.40321453529	0.61355695318	0.54786862334	0.582110412299	0.566037735849	0.407407407407	0.58071278826	0.355695317959	0.888888888889	0.618448637317	0.80642907058	0.722571628232	0.35499650594	0.477288609364	0.45213137666	0.568134171908	0.484975541579	0.46820405311	0.533892382949	0.512928022362	0.932215234102	0.898672257163	0.883298392732	0.531097134871	0.602375960867	0.512928022362	0.997204751922	0.900768693222	0.411600279525	0.282320055905	0.785464709993	0.336128581412	0.45213137666	0.249475890985	0.805031446541	0.77428371768	0.665967854647	0.755415793152	0.843466107617	0.902166317261	0.153738644305	0.941299790356	0.682739343117	0.412997903564	0.552061495458	0.600279524808	0.0	0.619147449336	0.595387840671	0.751921733054	0.691823899371	0.477987421384	0.605870020964	0.293501048218	0.623340321454	0.601677148847	0.272536687631	0.583508036338
SKW107	0.598881900769	0.969252271139	0.99930118798	0.722571628232	0.856044723969	0.915443745632	0.923829489867	0.914744933613	0.886093640811	0.897973445143	0.933612858141	0.816911250874	0.90286512928	0.923829489867	0.682040531097	0.956673654787	0.942697414396	0.879105520615	0.758909853249	0.517120894479	0.921733053809	0.904961565339	0.864430468204	0.348008385744	0.510132774284	0.763801537386	0.921733053809	0.910552061495	0.639412997904	0.800838574423	0.952480782669	0.82320055905	0.928721174004	0.802935010482	0.672257162823	0.763102725367	0.944793850454	0.587002096436	0.638714185884	0.767295597484	0.686233403215	0.83857442348	0.72606568833	0.904262753319	0.814814814815	0.719776380154	0.682739343117	0.600279524808	0.840670859539	0.538085255066	0.82320055905	0.359888190077	0.870020964361	0.894479385045	0.896575821104	0.823899371069	0.853249475891	0.960866526904	0.803633822502	0.993011879804	0.893780573026	0.495457721873	0.648497554158	0.915443745632	0.396226415094	0.368972746331	0.58071278826	0.890286512928	0.904961565339	0.732354996506	0.860936408106	0.882599580713	0.851851851852	0.617749825297	0.900069881202	0.739343116702	0.374563242488	0.576519916143	0.345911949686	0.619147449336	0.0	0.959468902865	0.826694619147	0.788259958071	0.83857442348	0.965059399022	0.511530398323	0.535988819008	0.962264150943	0.627533193571	0.950384346611
SKW151	0.717679944095	0.139063591894	0.99930118798	0.800838574423	0.383647798742	0.586303284416	0.972047519217	0.879804332635	0.619147449336	0.767994409504	0.176100628931	0.559748427673	0.835779175402	0.132774283718	0.523410202655	0.101327742837	0.216631726066	0.865129280224	0.413696715584	0.755415793152	0.0538085255066	0.575122292103	0.487071977638	0.837875611461	0.642208245982	0.376659678546	0.717679944095	0.754716981132	0.545073375262	0.214535290007	0.0349406009783	0.507337526205	0.162823200559	0.243885394829	0.728860936408	0.317959468903	0.400419287212	0.812019566737	0.517819706499	0.636617749825	0.487071977638	0.882599580713	0.689028651293	0.800139762404	0.804332634521	0.289308176101	0.336827393431	0.621243885395	0.364081062194	0.833682739343	0.211740041929	0.862334032145	0.519916142558	0.925227113906	0.96715583508	0.877009084556	0.346610761705	0.0712788259958	0.56394129979	0.979035639413	0.893780573026	0.754018169113	0.512229210342	0.776380153739	0.662473794549	0.793151642208	0.680642907058	0.808525506639	0.772187281621	0.653389238295	0.802236198463	0.832983927324	0.895178197065	0.656184486373	0.93501048218	0.744234800839	0.766596785465	0.8071278826	0.938504542278	0.595387840671	0.959468902865	0.0	0.900069881202	0.867225716282	0.566037735849	0.0216631726066	0.633822501747	0.960866526904	0.102026554857	0.610761705101	0.122292103424
SKW161	0.684136967156	0.930118798043	0.99930118798	0.769392033543	0.809224318658	0.606568832984	0.899371069182	0.405310971349	0.731656184486	0.314465408805	0.819706498952	0.574423480084	0.221523410203	0.823899371069	0.780573025856	0.912648497554	0.892382948987	0.168413696716	0.749126484976	0.763102725367	0.875611460517	0.410901467505	0.77428371768	0.779175401817	0.765897973445	0.762403913347	0.501048218029	0.265548567435	0.770090845563	0.885394828791	0.906359189378	0.591194968553	0.791754018169	0.765199161426	0.377358490566	0.833682739343	0.600978336827	0.380153738644	0.788259958071	0.537386443047	0.684136967156	0.194968553459	0.658280922432	0.238294898672	0.35429769392	0.781970649895	0.788259958071	0.777777777778	0.904262753319	0.778476589797	0.796645702306	0.614255765199	0.526904262753	0.199161425577	0.723270440252	0.204751921733	0.87071977638	0.91963661775	0.566037735849	0.259259259259	0.183787561146	0.781271837876	0.772886093641	0.261355695318	0.787561146052	0.694619147449	0.721872816212	0.207547169811	0.251572327044	0.577218728162	0.412299091544	0.178895877009	0.183088749126	0.641509433962	0.20964360587	0.40391334731	0.74143955276	0.373864430468	0.803633822502	0.751921733054	0.826694619147	0.900069881202	0.0	0.0880503144654	0.521313766597	0.9035639413	0.764500349406	0.832285115304	0.836477987421	0.788958770091	0.898672257163
